words
die Ansage
der Anschluss
der Anschluss
an sein
antworten
die Antwort
die Anzeige
(sich) anziehen
das Apartment
der Apfel
der Appetit
arbeiten
die Arbeit
arbeitslos
der Arbeitsplatz
der Arm
der Arzt
auch
auf
auf
auf
die Aufgabe
aufhören
aufhören
auf sein
aufstehen
aufstehen
der Aufzug
das Auge
aus
der Ausflug
ausfüllen
der Ausgang
die Auskunft
das Ausland
der Ausländer
ausländisch
ausmachen
die Aussage
aussehen
aus sein
aus sein
aussteigen
der Ausweis
ausziehen
sich ausziehen
das Auto
die Autobahn
der Automat
automatisch
das Baby
die Bäckerei
das Bad
baden
die Bahn
die Bahn
der Bahnhof
der Bahnsteig
bald
der Balkon
die Banane
die Bank
die Bank
bar
der Bauch
der Baum
der Beamte
bedeuten
beginnen
bei
bei
bei uns
bei
beide
beide
das Bein
das Beispiel
zum Beispiel/z. B.
bekannt
der/die Bekannte
bekommen
bekommen
bekommen
benutzen
der Beruf
der Beruf
besetzt
besetzt
besichtigen
besser
best-
bestellen
bestellen
besuchen
das Bett
bezahlen
das Bier
das Bild
billig
die Birne
bis
bis
bisschen
bitte
bitte
die Bitte
bitten
bitter
bleiben
bleiben
der Bleistift
der Blick
die Blume
der Bogen
böse
brauchen
breit
der Brief
die Briefmarke
bringen
bringen
das Brot
das Brot
das Brötchen
der Bruder
das Buch
das Wörterbuch
der Buchstabe
buchstabieren
der Bus
die Butter
das Café
die CD
der Chef
circa/ca.
der Computer
da
da
da
da
die Dame
die Dame
daneben
danken
der Dank
der Dank
danke
dann
das Datum
dauern
dein-
dein-
denn
das
das
der
die
dich
dies-
dir
die Disco
der Doktor
das Doppelzimmer
das Dorf
dort
dorthin
dorther
draußen
drucken
der Drucker
drücken
durch
die Durchsage
dürfen
dürfen
dürfen
der Durst
(sich) duschen
die Dusche
die Ecke
die Ehefrau
der Ehemann
das Ei
eilig
ein-
ein-
einfach
einfach
einfach
der Eingang
einkaufen
einladen
die Einladung
noch einmal
einmal
einsteigen
der Eintritt
das Einzelzimmer
die Eltern (pl.)
die E-Mail
der Empfänger
empfehlen
enden
das Ende
das Ende
entschuldigen
die Entschuldigung
er
das Ergebnis
erklären
erlauben
der Erwachsene
erzählen
es
essen
das Essen
euer
fahren
der Fahrer
die Fahrkarte
das Fahrrad
falsch
die Familie
der Familienname
der Familienstand
die Farbe
das Fax
der Feierabend
der Feiertag
feiern
fehlen
fehlen
der Fehler
fernsehen
fertig
fertig
das Feuer
das Fieber
der Film
finden
die Firma
der Fisch
die Flasche
das Fleisch
fliegen
abfliegen
der Abflug
der Flughafen
das Flugzeug
das Formular
das Foto
fragen
die Frage
die Frau
die Frau
die Frauen
frei
die Freizeit
fremd
(sich) freuen
der Freund
die Freundin
früher
frühstücken
das Frühstück
die Führung
für
für
für
der Fuß
der Fußball
der Garten
der Gast
geben
es gibt
geboren
das Geburtsjahr
der Geburtsort
der Geburtstag
gefallen
gegen
gegen
gegen
gehen
gehen
gehen
gehen
gehen
gehören
das Geld
das Gemüse
das Gepäck
gerade
geradeaus
gern(e)
das Geschäft
das Geschenk
die Geschwister (pl.)
das Gespräch
gestern
gestorben
das Getränk
das Gewicht
gewinnen
das Glas
das Glas
glauben
glauben
gleich
gleich
gleich
das Gleis
das Glück
glücklich
der Glückwunsch
Grad (Celsius)
gratulieren
grillen
groß
groß
die Größe
die Großeltern (pl.)
die Großmutter
der Großvater
die Gruppe
der Gruß
der Gruß
gültig
günstig
gut
gut
gut
gut
gut
das Haar
haben
das Hähnchen
die Halbpension
die Halle
hallo
halten
die Haltestelle
die Hand
das Handy
das Haus
das Haus
das Haus
die Hausaufgabe
die Hausfrau
der Hausmann
die Heimat
heiraten
heißen
heißen
helfen
hell
der Herd
der Herr
herzlich
heute
hier
hier
die Hilfe
die Hilfe
hinten
das Hobby
hoch
die Hochzeit
holen
hören
hören
das Hotel
der Hund
der Hunger
ich
ihm/ihr
ihn
immer
in
in
in
in
die Information
die Information
international
das Internet
ja
die Jacke
jed-
jetzt
der Job
der Jugendliche
jung
der Junge
der Kaffee
kaputt
kaputt
die Karte
die Karte
die Karte
(Kredit)-Karte
die Kartoffel
die Kasse
kaufen
kein
kennen
kennenlernen
das Kind
der Kindergarten
das Kino
der Kiosk
klar
die Klasse
die Klasse
die Kleidung
klein
kochen
der Koffer
der Kollege
kommen
kommen
können
können
das Konto
der Kopf
kosten
krank
kriegen
die Küche
der Kuchen
der Kugelschreiber
der Kühlschrank
kulturell interessiert
kulturell
sich kümmern
der Kunde
der Kurs
kurz
lachen
der Laden
das Land
lang
lange
langsam
laufen
laut
leben
leben
das Leben
die Lebensmittel (pl.)
ledig
legen
der Lehrer
leicht
leicht
leider
leise
lernen
lesen
letzt-
die Leute (pl.)
das Licht
lieb-
lieben
lieber
Lieblings-
das Lied
liegen
liegen
links
der Lkw
das Lokal
die Lösung
lustig
machen
machen
machen
machen
das Mädchen
man
der Mann
männlich
die Maschine
das Meer
mehr
mein
meist-
der Mensch
mieten
die Miete
die Milch
mit
mitbringen
mitkommen
mitmachen
mitnehmen
die Mitte
die Möbel (pl.)
möchten
mögen
möglich
der Moment
der Moment
morgen
müde
der Mund
müssen
die Mutter
nach
nach
nach
nächst-
der Name
der Name
nehmen
nehmen
nein
neu
neu
nicht
nicht
nichts
nichts
nie
noch
noch
noch
normal
die Nummer
die Nummer
nur
oben
das Obst
oder
öffnen
geöffnet
oft
ohne
das Öl
die Oma
der Opa
die Ordnung
der Ort
das Papier
die Papiere (pl.)
der Partner
die Partnerin
die Party
der Pass
die Pause
der Plan
der Platz
der Platz
der Platz
die Polizei
die Pommes frites (pl.)
die Post
die Post
die Postleitzahl
das Praktikum
die Praxis
der Preis
das Problem
der Prospekt
die Prüfung
pünktlich
pünktlich
Rad fahren
rauchen
der Raum
die Rechnung
rechts
regnen
der Regen
der Reis
reisen
die Reise
das Reisebüro
der Reiseführer
der Reiseführer
reparieren
die Reparatur
das Restaurant
die Rezeption
richtig
richtig
riechen
ruhig
der Saft
sagen
der Salat
das Salz
der Satz
die S-Bahn
der Schalter
scheinen
schicken
das Schild
der Schinken
schlafen
schlecht
schlecht
schlecht
schließen
geschlossen
der Schluss
der Schluss
der Schlüssel
schmecken
schnell
schon
schön
schön
der Schrank
schreiben
der Schuh
die Schule
die Schule
der Schüler
schwer
schwer
die Schwester
schwimmen
das Schwimmbad
der See
sehen
sehen
die Sehenswürdigkeit
sehr
sehr
sein
sein
sein
an sein
auf sein
weg sein
zu sein
seit
selbstständig
sich
sie
Sie
sitzen
so
so
so
so
das Sofa
sofort
der Sohn
sollen
sollen
die Sonne
spät
später
die Speisekarte
spielen
spielen
der Sport
die Sprache
sprechen
die Stadt
stehen
stehen
die Stelle
stellen
der Stock
die Straße
die Straßenbahn
studieren
das Studium
der Student
die Stunde
suchen
tanzen
die Tasche
das Taxi
der Tee
der Teil
telefonieren
das Telefon
der Termin
der Test
teuer
der Text
das Thema
das Ticket
der Tisch
die Tochter
die Toilette
die Tomate
tot
(sich) treffen
(sich) treffen
die Treppe
trinken
tschüss
tun
tun
über
über
über
übernachten
überweisen
die Uhr
um
um
umziehen
und
unser-
unten
unter
der Unterricht
unterschreiben
die Unterschrift
der Urlaub
der Vater
verboten
verdienen
der Verein
verheiratet
verkaufen
der Verkäufer
vermieten
der Vermieter
verstehen
der Verwandte
viel
vielleicht
von
von
vor
vor
der Vorname
die Vorsicht
die Vorsicht
(sich) vorstellen
die Vorwahl
wandern
wann
wann
wann
warten
warten
warum
was
was
was für ein
(sich) waschen
(sich) waschen
das Wasser
weh tun
weiblich
der Wein
weit
weiter
welch-
die Welt
wenig
wenig
wer
werden
das Wetter
wichtig
wie
wie
wie
wie
wie
wie
wie
wiederholen
das Wiederhören
das Wiedersehen
wie viel
willkommen
der Wind
wir
wissen
wo
wo
wo
woher
wohin
wohin
wohnen
die Wohnung
wollen
das Wort
wunderbar
zahlen
die Zeit
zurzeit
die Zeitung
die Zigarette
das Zimmer
das Zimmer
das Zimmer
das Zimmer
der Zoll
zu
zu
zu
zufrieden
der Zug
zurück
zurück
zusammen
zusammen
zwischen
zwischen
eins
zwei
drei
vier
fünf
sechs
sieben
acht
neun
zehn
elf
zwölf
dreizehn
vierzehn
fünfzehn
sechzehn
siebzehn
achtzehn
neunzehn
zwanzig
einundzwanzig
dreißig
vierzig
fünfzig
sechzig
siebzig
achtzig
neunzig
(ein)hundert
hunderteins
zweihundert
(ein)tausend
eine Million
eine Milliarde
erste
zweite
dritte
